danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity
0.652,0.326,7,-16.896,0,0.0508,0.944,0.835,0.106,0.2,140.269,audio_features,7Lk97jmCy6NLGoMOCliR25,spotify:track:7Lk97jmCy6NLGoMOCliR25,https://api.spotify.com/v1/tracks/7Lk97jmCy6NLGoMOCliR25,https://api.spotify.com/v1/audio-analysis/7Lk97jmCy6NLGoMOCliR25,132447,4,38
0.784,0.223,2,-9.669,1,0.0595,0.143,0.871,0.0695,0.14,167.928,audio_features,3NOKSBsL5amXGYBv8v60VM,spotify:track:3NOKSBsL5amXGYBv8v60VM,https://api.spotify.com/v1/tracks/3NOKSBsL5amXGYBv8v60VM,https://api.spotify.com/v1/audio-analysis/3NOKSBsL5amXGYBv8v60VM,130168,4,37
0.515,0.187,10,-21.546,0,0.0325,0.967,0.962,0.317,0.143,144.004,audio_features,1NuOMDqfzQcf8UKH3UzRa6,spotify:track:1NuOMDqfzQcf8UKH3UzRa6,https://api.spotify.com/v1/tracks/1NuOMDqfzQcf8UKH3UzRa6,https://api.spotify.com/v1/audio-analysis/1NuOMDqfzQcf8UKH3UzRa6,152925,4,44
0.585,0.19,9,-13.576,0,0.0403,0.909,0.953,0.111,0.254,75.044,audio_features,4qneH71UmcvFiAjkyTkCQg,spotify:track:4qneH71UmcvFiAjkyTkCQg,https://api.spotify.com/v1/tracks/4qneH71UmcvFiAjkyTkCQg,https://api.spotify.com/v1/audio-analysis/4qneH71UmcvFiAjkyTkCQg,118400,4,36
0.579,0.245,0,-13.246,1,0.0375,0.909,0.919,0.108,0.426,75.027,audio_features,6usANlGhQzHC3lS8ifgHaN,spotify:track:6usANlGhQzHC3lS8ifgHaN,https://api.spotify.com/v1/tracks/6usANlGhQzHC3lS8ifgHaN,https://api.spotify.com/v1/audio-analysis/6usANlGhQzHC3lS8ifgHaN,102983,4,37
0.683,0.34,1,-12.612,1,0.0415,0.784,0.823,0.123,0.452,79.99,audio_features,6daXhzCYlhXydbuNtWvzeu,spotify:track:6daXhzCYlhXydbuNtWvzeu,https://api.spotify.com/v1/tracks/6daXhzCYlhXydbuNtWvzeu,https://api.spotify.com/v1/audio-analysis/6daXhzCYlhXydbuNtWvzeu,132562,4,36
0.658,0.384,6,-9.834,0,0.272,0.107,0.943,0.0739,0.325,169.142,audio_features,1TyXDp22IIpopBKJUdoLcZ,spotify:track:1TyXDp22IIpopBKJUdoLcZ,https://api.spotify.com/v1/tracks/1TyXDp22IIpopBKJUdoLcZ,https://api.spotify.com/v1/audio-analysis/1TyXDp22IIpopBKJUdoLcZ,100765,4,36
0.641,0.322,8,-13.057,0,0.0481,0.855,0.864,0.108,0.112,77.963,audio_features,2WfmL5EqdF3wsppi4KjxPy,spotify:track:2WfmL5EqdF3wsppi4KjxPy,https://api.spotify.com/v1/tracks/2WfmL5EqdF3wsppi4KjxPy,https://api.spotify.com/v1/audio-analysis/2WfmL5EqdF3wsppi4KjxPy,123000,4,36
0.504,0.759,2,-5.235,1,0.0333,0.191,0.0,0.17,0.593,89.928,audio_features,2PSEWm8PyOFrl0DFRxJFCJ,spotify:track:2PSEWm8PyOFrl0DFRxJFCJ,https://api.spotify.com/v1/tracks/2PSEWm8PyOFrl0DFRxJFCJ,https://api.spotify.com/v1/audio-analysis/2PSEWm8PyOFrl0DFRxJFCJ,190269,4,57
0.684,0.821,10,-5.497,0,0.0477,0.0314,6.65e-05,0.265,0.883,126.029,audio_features,4bEpL49l4f0r8GtsjUFUqL,spotify:track:4bEpL49l4f0r8GtsjUFUqL,https://api.spotify.com/v1/tracks/4bEpL49l4f0r8GtsjUFUqL,https://api.spotify.com/v1/audio-analysis/4bEpL49l4f0r8GtsjUFUqL,185388,4,54
0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,35ovElsgyAtQwYPYnZJECg,spotify:track:35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/audio-analysis/35ovElsgyAtQwYPYnZJECg,196520,4,89
0.269,0.373,8,-7.113,0,0.0371,0.15,0.0,0.129,0.321,202.899,audio_features,523f4oSjrZx83XDtRLnsIw,spotify:track:523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/tracks/523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/audio-analysis/523f4oSjrZx83XDtRLnsIw,187941,3,72
0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4,96
0.447,0.536,0,-8.785,1,0.0344,0.0198,3.02e-06,0.399,0.411,185.789,audio_features,5MpQv6ULtezyLFtnx8VX1M,spotify:track:5MpQv6ULtezyLFtnx8VX1M,https://api.spotify.com/v1/tracks/5MpQv6ULtezyLFtnx8VX1M,https://api.spotify.com/v1/audio-analysis/5MpQv6ULtezyLFtnx8VX1M,190080,3,56
0.694,0.452,2,-7.468,1,0.0307,0.721,0.0,0.102,0.194,132.982,audio_features,0Fu5pDkXgHXk2g7XrfvlLG,spotify:track:0Fu5pDkXgHXk2g7XrfvlLG,https://api.spotify.com/v1/tracks/0Fu5pDkXgHXk2g7XrfvlLG,https://api.spotify.com/v1/audio-analysis/0Fu5pDkXgHXk2g7XrfvlLG,223474,4,44
0.555,0.745,0,-8.138,0,0.0397,0.55,0.0357,0.175,0.36,96.038,audio_features,37XUx3fug7C1T1jK2VWX06,spotify:track:37XUx3fug7C1T1jK2VWX06,https://api.spotify.com/v1/tracks/37XUx3fug7C1T1jK2VWX06,https://api.spotify.com/v1/audio-analysis/37XUx3fug7C1T1jK2VWX06,169253,4,42
0.692,0.758,3,-3.453,0,0.0522,0.158,0.0,0.0774,0.701,94.058,audio_features,3UEOT0hD60yGB1OMWJxLQ8,spotify:track:3UEOT0hD60yGB1OMWJxLQ8,https://api.spotify.com/v1/tracks/3UEOT0hD60yGB1OMWJxLQ8,https://api.spotify.com/v1/audio-analysis/3UEOT0hD60yGB1OMWJxLQ8,146654,4,67
0.394,0.312,2,-7.975,1,0.0309,0.722,4.29e-06,0.0991,0.221,132.038,audio_features,2nOFCbKjEwEJBJu7eSMczI,spotify:track:2nOFCbKjEwEJBJu7eSMczI,https://api.spotify.com/v1/tracks/2nOFCbKjEwEJBJu7eSMczI,https://api.spotify.com/v1/audio-analysis/2nOFCbKjEwEJBJu7eSMczI,175331,4,43
0.66,0.261,4,-9.362,1,0.0403,0.904,0.0,0.101,0.298,120.258,audio_features,1lzvc17qKf2CyIOSWUEH4p,spotify:track:1lzvc17qKf2CyIOSWUEH4p,https://api.spotify.com/v1/tracks/1lzvc17qKf2CyIOSWUEH4p,https://api.spotify.com/v1/audio-analysis/1lzvc17qKf2CyIOSWUEH4p,152703,3,68
0.4,0.358,9,-8.872,1,0.0264,0.411,0.0,0.0952,0.0743,88.471,audio_features,3uJ6LonaZHCqjlQ6vevlqn,spotify:track:3uJ6LonaZHCqjlQ6vevlqn,https://api.spotify.com/v1/tracks/3uJ6LonaZHCqjlQ6vevlqn,https://api.spotify.com/v1/audio-analysis/3uJ6LonaZHCqjlQ6vevlqn,157187,4,40
0.447,0.303,2,-10.111,1,0.0267,0.874,0.0,0.158,0.296,95.108,audio_features,0bq8ODkNZMTm2B5WGpYjo4,spotify:track:0bq8ODkNZMTm2B5WGpYjo4,https://api.spotify.com/v1/tracks/0bq8ODkNZMTm2B5WGpYjo4,https://api.spotify.com/v1/audio-analysis/0bq8ODkNZMTm2B5WGpYjo4,177162,4,51
0.563,0.731,11,-3.662,0,0.0338,0.172,0.0,0.123,0.377,114.799,audio_features,0gI0Tv38MbKDYTuJmvlgML,spotify:track:0gI0Tv38MbKDYTuJmvlgML,https://api.spotify.com/v1/tracks/0gI0Tv38MbKDYTuJmvlgML,https://api.spotify.com/v1/audio-analysis/0gI0Tv38MbKDYTuJmvlgML,248464,4,33
0.361,0.174,9,-12.847,1,0.0337,0.953,0.0654,0.11,0.136,143.936,audio_features,2FjX5cfe8tBV4Qd6ELhUNf,spotify:track:2FjX5cfe8tBV4Qd6ELhUNf,https://api.spotify.com/v1/tracks/2FjX5cfe8tBV4Qd6ELhUNf,https://api.spotify.com/v1/audio-analysis/2FjX5cfe8tBV4Qd6ELhUNf,219020,4,64
0.594,0.468,9,-7.559,1,0.0256,0.168,0.00113,0.188,0.299,94.14,audio_features,3tZXR1QTZihYHLIdByiNh3,spotify:track:3tZXR1QTZihYHLIdByiNh3,https://api.spotify.com/v1/tracks/3tZXR1QTZihYHLIdByiNh3,https://api.spotify.com/v1/audio-analysis/3tZXR1QTZihYHLIdByiNh3,171064,4,57
0.704,0.622,0,-9.48,1,0.0326,0.471,0.000281,0.1,0.48,92.997,audio_features,7wAoWetXKoBQs3HpqT1jh2,spotify:track:7wAoWetXKoBQs3HpqT1jh2,https://api.spotify.com/v1/tracks/7wAoWetXKoBQs3HpqT1jh2,https://api.spotify.com/v1/audio-analysis/7wAoWetXKoBQs3HpqT1jh2,211613,4,34
0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,audio_features,5uSFGgIfHMT3osrAd9n9ym,spotify:track:5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/tracks/5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/audio-analysis/5uSFGgIfHMT3osrAd9n9ym,203472,4,87
0.538,0.405,5,-10.44,1,0.0361,0.714,3.76e-06,0.102,0.139,139.939,audio_features,7EvmiaDeCHRKMfQoyrLkBv,spotify:track:7EvmiaDeCHRKMfQoyrLkBv,https://api.spotify.com/v1/tracks/7EvmiaDeCHRKMfQoyrLkBv,https://api.spotify.com/v1/audio-analysis/7EvmiaDeCHRKMfQoyrLkBv,224571,4,31
0.647,0.828,8,-4.24,1,0.169,0.287,0.0,0.0636,0.471,93.003,audio_features,2PKEWeRvcGxPzr3FaGes5e,spotify:track:2PKEWeRvcGxPzr3FaGes5e,https://api.spotify.com/v1/tracks/2PKEWeRvcGxPzr3FaGes5e,https://api.spotify.com/v1/audio-analysis/2PKEWeRvcGxPzr3FaGes5e,177067,4,54
0.647,0.374,0,-7.175,1,0.0264,0.831,0.0,0.103,0.406,106.05,audio_features,1ynN7dkkujotC2rL31qX48,spotify:track:1ynN7dkkujotC2rL31qX48,https://api.spotify.com/v1/tracks/1ynN7dkkujotC2rL31qX48,https://api.spotify.com/v1/audio-analysis/1ynN7dkkujotC2rL31qX48,172783,4,60
0.686,0.273,9,-12.124,1,0.0423,0.502,0.0447,0.114,0.284,137.978,audio_features,7Dgr1rg9XOdgyZ5EnRg8CK,spotify:track:7Dgr1rg9XOdgyZ5EnRg8CK,https://api.spotify.com/v1/tracks/7Dgr1rg9XOdgyZ5EnRg8CK,https://api.spotify.com/v1/audio-analysis/7Dgr1rg9XOdgyZ5EnRg8CK,198802,4,38
0.628,0.742,0,-4.51,1,0.0668,0.0624,0.0,0.274,0.829,148.756,audio_features,0Bm2kjXM4w6JlwS6jpTmfO,spotify:track:0Bm2kjXM4w6JlwS6jpTmfO,https://api.spotify.com/v1/tracks/0Bm2kjXM4w6JlwS6jpTmfO,https://api.spotify.com/v1/audio-analysis/0Bm2kjXM4w6JlwS6jpTmfO,154888,4,72
0.64,0.678,11,-6.686,1,0.0577,0.613,9.4e-05,0.109,0.52,115.842,audio_features,5gps9XXQPo90zgo1dLztdo,spotify:track:5gps9XXQPo90zgo1dLztdo,https://api.spotify.com/v1/tracks/5gps9XXQPo90zgo1dLztdo,https://api.spotify.com/v1/audio-analysis/5gps9XXQPo90zgo1dLztdo,249765,4,38
0.853,0.531,0,-7.641,1,0.0375,0.474,0.0,0.406,0.877,118.009,audio_features,4I7ly7eSt1raF0ZSOAlWKP,spotify:track:4I7ly7eSt1raF0ZSOAlWKP,https://api.spotify.com/v1/tracks/4I7ly7eSt1raF0ZSOAlWKP,https://api.spotify.com/v1/audio-analysis/4I7ly7eSt1raF0ZSOAlWKP,215771,3,33
0.668,0.589,0,-6.978,1,0.1,0.289,0.0,0.279,0.813,91.053,audio_features,1gACe11pZiy8Xv3SY0ocyz,spotify:track:1gACe11pZiy8Xv3SY0ocyz,https://api.spotify.com/v1/tracks/1gACe11pZiy8Xv3SY0ocyz,https://api.spotify.com/v1/audio-analysis/1gACe11pZiy8Xv3SY0ocyz,140444,4,73
0.395,0.354,9,-7.635,1,0.0444,0.933,0.0,0.102,0.247,165.95,audio_features,36jMu03qVcjYAccvQLmAMR,spotify:track:36jMu03qVcjYAccvQLmAMR,https://api.spotify.com/v1/tracks/36jMu03qVcjYAccvQLmAMR,https://api.spotify.com/v1/audio-analysis/36jMu03qVcjYAccvQLmAMR,166874,4,70
0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,audio_features,72yP0DUlWPyH8P7IoxskwN,spotify:track:72yP0DUlWPyH8P7IoxskwN,https://api.spotify.com/v1/tracks/72yP0DUlWPyH8P7IoxskwN,https://api.spotify.com/v1/audio-analysis/72yP0DUlWPyH8P7IoxskwN,202246,4,88
0.638,0.324,5,-8.57,1,0.027,0.865,0.0,0.103,0.257,144.056,audio_features,3Xx9gfUF7fd9tlffUrhxNi,spotify:track:3Xx9gfUF7fd9tlffUrhxNi,https://api.spotify.com/v1/tracks/3Xx9gfUF7fd9tlffUrhxNi,https://api.spotify.com/v1/audio-analysis/3Xx9gfUF7fd9tlffUrhxNi,188250,3,58
0.732,0.587,1,-6.375,1,0.0435,0.386,0.0,0.0899,0.472,105.986,audio_features,3zIJmKDQxhL2MRfOoEkN1Q,spotify:track:3zIJmKDQxhL2MRfOoEkN1Q,https://api.spotify.com/v1/tracks/3zIJmKDQxhL2MRfOoEkN1Q,https://api.spotify.com/v1/audio-analysis/3zIJmKDQxhL2MRfOoEkN1Q,182264,4,34
0.497,0.663,6,-5.344,0,0.105,0.0913,0.00641,0.113,0.382,187.879,audio_features,3eOdplB2tlEsEfWd8WKf0e,spotify:track:3eOdplB2tlEsEfWd8WKf0e,https://api.spotify.com/v1/tracks/3eOdplB2tlEsEfWd8WKf0e,https://api.spotify.com/v1/audio-analysis/3eOdplB2tlEsEfWd8WKf0e,183893,4,51
0.554,0.38,9,-10.666,1,0.0314,0.526,0.0,0.213,0.284,118.925,audio_features,6G1Mz5yMgn0ydOlIvTrZ65,spotify:track:6G1Mz5yMgn0ydOlIvTrZ65,https://api.spotify.com/v1/tracks/6G1Mz5yMgn0ydOlIvTrZ65,https://api.spotify.com/v1/audio-analysis/6G1Mz5yMgn0ydOlIvTrZ65,213754,4,78
0.464,0.622,9,-5.26,0,0.0511,0.00751,0.0,0.169,0.249,149.802,audio_features,0KChbh9zPLQNOxkG20cWTN,spotify:track:0KChbh9zPLQNOxkG20cWTN,https://api.spotify.com/v1/tracks/0KChbh9zPLQNOxkG20cWTN,https://api.spotify.com/v1/audio-analysis/0KChbh9zPLQNOxkG20cWTN,186587,4,47
0.486,0.57,8,-5.851,1,0.0308,0.0558,0.0,0.102,0.294,170.015,audio_features,51kJeBoHeHcji1fNsSIHZV,spotify:track:51kJeBoHeHcji1fNsSIHZV,https://api.spotify.com/v1/tracks/51kJeBoHeHcji1fNsSIHZV,https://api.spotify.com/v1/audio-analysis/51kJeBoHeHcji1fNsSIHZV,184543,3,51
0.712,0.572,9,-8.824,1,0.0541,0.496,2.99e-06,0.0713,0.457,89.913,audio_features,1FDZsIBVAYiNe56EwH8IWC,spotify:track:1FDZsIBVAYiNe56EwH8IWC,https://api.spotify.com/v1/tracks/1FDZsIBVAYiNe56EwH8IWC,https://api.spotify.com/v1/audio-analysis/1FDZsIBVAYiNe56EwH8IWC,185889,4,33
0.458,0.439,10,-7.513,1,0.0337,0.529,0.0,0.207,0.628,155.701,audio_features,4a1BeAIF3COAK52u6xwO55,spotify:track:4a1BeAIF3COAK52u6xwO55,https://api.spotify.com/v1/tracks/4a1BeAIF3COAK52u6xwO55,https://api.spotify.com/v1/audio-analysis/4a1BeAIF3COAK52u6xwO55,169922,4,59
0.571,0.654,2,-4.552,1,0.0509,0.453,0.0,0.557,0.19,123.767,audio_features,726mGvnRdaFnW6dmlOqTBu,spotify:track:726mGvnRdaFnW6dmlOqTBu,https://api.spotify.com/v1/tracks/726mGvnRdaFnW6dmlOqTBu,https://api.spotify.com/v1/audio-analysis/726mGvnRdaFnW6dmlOqTBu,182969,4,68
0.56,0.378,6,-9.005,1,0.0276,0.771,0.000129,0.133,0.251,84.995,audio_features,3eTvyX4x5tBaXBBQsVKTHh,spotify:track:3eTvyX4x5tBaXBBQsVKTHh,https://api.spotify.com/v1/tracks/3eTvyX4x5tBaXBBQsVKTHh,https://api.spotify.com/v1/audio-analysis/3eTvyX4x5tBaXBBQsVKTHh,241720,3,51
0.544,0.568,0,-5.326,1,0.0261,0.0731,0.000255,0.121,0.0921,138.049,audio_features,4lIr6OUXLVu4PRjdpVJz4f,spotify:track:4lIr6OUXLVu4PRjdpVJz4f,https://api.spotify.com/v1/tracks/4lIr6OUXLVu4PRjdpVJz4f,https://api.spotify.com/v1/audio-analysis/4lIr6OUXLVu4PRjdpVJz4f,198267,4,24
0.426,0.406,8,-8.867,1,0.0342,0.788,0.0,0.0635,0.515,85.936,audio_features,1tef7JF2U9w7Z02GOgXLKN,spotify:track:1tef7JF2U9w7Z02GOgXLKN,https://api.spotify.com/v1/tracks/1tef7JF2U9w7Z02GOgXLKN,https://api.spotify.com/v1/audio-analysis/1tef7JF2U9w7Z02GOgXLKN,141648,3,35
0.481,0.626,9,-6.878,1,0.0751,0.244,0.0,0.14,0.318,98.784,audio_features,33YWjVRW1hiipua8g6eTjV,spotify:track:33YWjVRW1hiipua8g6eTjV,https://api.spotify.com/v1/tracks/33YWjVRW1hiipua8g6eTjV,https://api.spotify.com/v1/audio-analysis/33YWjVRW1hiipua8g6eTjV,162293,4,44
0.413,0.314,1,-10.591,1,0.0864,0.749,0.0,0.449,0.14,81.219,audio_features,7t99DAaOhydc0GoqkiqfEi,spotify:track:7t99DAaOhydc0GoqkiqfEi,https://api.spotify.com/v1/tracks/7t99DAaOhydc0GoqkiqfEi,https://api.spotify.com/v1/audio-analysis/7t99DAaOhydc0GoqkiqfEi,210133,4,63
0.672,0.799,8,-3.664,1,0.0973,0.0244,3.18e-05,0.0945,0.287,144.011,audio_features,5Oz15cyQP3TMDDXKWm4tYH,spotify:track:5Oz15cyQP3TMDDXKWm4tYH,https://api.spotify.com/v1/tracks/5Oz15cyQP3TMDDXKWm4tYH,https://api.spotify.com/v1/audio-analysis/5Oz15cyQP3TMDDXKWm4tYH,232385,4,70
0.77,0.515,6,-5.705,0,0.0326,0.463,0.063,0.0745,0.765,88.969,audio_features,1CejN6L0cGLANesqgZ96Qa,spotify:track:1CejN6L0cGLANesqgZ96Qa,https://api.spotify.com/v1/tracks/1CejN6L0cGLANesqgZ96Qa,https://api.spotify.com/v1/audio-analysis/1CejN6L0cGLANesqgZ96Qa,177983,4,38
0.649,0.46,5,-10.374,1,0.0497,0.335,2.44e-06,0.145,0.435,129.872,audio_features,54F792TiwJOWmTJpbUqbXu,spotify:track:54F792TiwJOWmTJpbUqbXu,https://api.spotify.com/v1/tracks/54F792TiwJOWmTJpbUqbXu,https://api.spotify.com/v1/audio-analysis/54F792TiwJOWmTJpbUqbXu,178408,4,60
0.5,0.596,6,-5.134,1,0.0366,0.692,0.0,0.369,0.381,169.929,audio_features,4AZ0sJsofN1fu52BaYDfQX,spotify:track:4AZ0sJsofN1fu52BaYDfQX,https://api.spotify.com/v1/tracks/4AZ0sJsofN1fu52BaYDfQX,https://api.spotify.com/v1/audio-analysis/4AZ0sJsofN1fu52BaYDfQX,222443,4,51
0.794,0.753,2,-5.551,0,0.0735,0.423,0.0,0.0988,0.79,109.969,audio_features,2mR18y6MvfCUIrWs5PkZQL,spotify:track:2mR18y6MvfCUIrWs5PkZQL,https://api.spotify.com/v1/tracks/2mR18y6MvfCUIrWs5PkZQL,https://api.spotify.com/v1/audio-analysis/2mR18y6MvfCUIrWs5PkZQL,165465,4,43
0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3,88
0.571,0.845,6,-4.4,1,0.0595,0.0549,5.5e-05,0.081,0.409,163.884,audio_features,0C3shWEOObGT5IxApC7Mkg,spotify:track:0C3shWEOObGT5IxApC7Mkg,https://api.spotify.com/v1/tracks/0C3shWEOObGT5IxApC7Mkg,https://api.spotify.com/v1/audio-analysis/0C3shWEOObGT5IxApC7Mkg,195365,4,76
0.602,0.234,0,-9.96,1,0.0681,0.727,0.0,0.108,0.304,120.163,audio_features,4gnDGcNhLlQUEWIw76RnRc,spotify:track:4gnDGcNhLlQUEWIw76RnRc,https://api.spotify.com/v1/tracks/4gnDGcNhLlQUEWIw76RnRc,https://api.spotify.com/v1/audio-analysis/4gnDGcNhLlQUEWIw76RnRc,218219,3,44
0.402,0.539,8,-5.588,1,0.0354,0.794,0.0,0.102,0.262,112.242,audio_features,7BJJlS5wVd0H6yGCv3d9Gu,spotify:track:7BJJlS5wVd0H6yGCv3d9Gu,https://api.spotify.com/v1/tracks/7BJJlS5wVd0H6yGCv3d9Gu,https://api.spotify.com/v1/audio-analysis/7BJJlS5wVd0H6yGCv3d9Gu,248421,4,32
0.451,0.644,7,-7.678,0,0.088,0.445,0.0,0.136,0.425,161.824,audio_features,6ce7mZm67N4CB6llmyRPib,spotify:track:6ce7mZm67N4CB6llmyRPib,https://api.spotify.com/v1/tracks/6ce7mZm67N4CB6llmyRPib,https://api.spotify.com/v1/audio-analysis/6ce7mZm67N4CB6llmyRPib,225685,4,37
0.394,0.572,10,-7.606,0,0.0696,0.271,0.00392,0.13,0.202,103.902,audio_features,4gERexyGdA7S0QcTqYajZt,spotify:track:4gERexyGdA7S0QcTqYajZt,https://api.spotify.com/v1/tracks/4gERexyGdA7S0QcTqYajZt,https://api.spotify.com/v1/audio-analysis/4gERexyGdA7S0QcTqYajZt,245453,4,30
0.67,0.713,1,-5.37,1,0.0636,0.223,7.74e-05,0.104,0.568,79.987,audio_features,7q0MPwF6ORiKJWXLYGAhsH,spotify:track:7q0MPwF6ORiKJWXLYGAhsH,https://api.spotify.com/v1/tracks/7q0MPwF6ORiKJWXLYGAhsH,https://api.spotify.com/v1/audio-analysis/7q0MPwF6ORiKJWXLYGAhsH,187597,4,27
0.646,0.863,0,-2.046,0,0.0367,0.00203,0.0,0.0686,0.459,120.08,audio_features,2hFDO1f9t96wZZdQnn5ejI,spotify:track:2hFDO1f9t96wZZdQnn5ejI,https://api.spotify.com/v1/tracks/2hFDO1f9t96wZZdQnn5ejI,https://api.spotify.com/v1/audio-analysis/2hFDO1f9t96wZZdQnn5ejI,229436,4,74
0.634,0.692,2,-5.885,1,0.0571,0.28,0.0,0.122,0.461,139.965,audio_features,0dDXbcBI2DJW12FSWpSjgq,spotify:track:0dDXbcBI2DJW12FSWpSjgq,https://api.spotify.com/v1/tracks/0dDXbcBI2DJW12FSWpSjgq,https://api.spotify.com/v1/audio-analysis/0dDXbcBI2DJW12FSWpSjgq,241167,4,45
0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,179551,4,93
0.762,0.869,10,-2.227,1,0.0404,0.0718,0.0,0.219,0.894,127.971,audio_features,7K8Rw4AUsIVPGSBdzII44L,spotify:track:7K8Rw4AUsIVPGSBdzII44L,https://api.spotify.com/v1/tracks/7K8Rw4AUsIVPGSBdzII44L,https://api.spotify.com/v1/audio-analysis/7K8Rw4AUsIVPGSBdzII44L,205396,4,47
0.511,0.559,5,-6.051,1,0.0363,0.638,0.0,0.101,0.323,137.813,audio_features,0hRCg9wtCKF0NhTrogZ6qF,spotify:track:0hRCg9wtCKF0NhTrogZ6qF,https://api.spotify.com/v1/tracks/0hRCg9wtCKF0NhTrogZ6qF,https://api.spotify.com/v1/audio-analysis/0hRCg9wtCKF0NhTrogZ6qF,181000,4,41
0.744,0.802,11,-7.539,0,0.104,0.0189,0.000651,0.11,0.515,104.973,audio_features,1rtfAn2mFfDuVXhg8nkv6Z,spotify:track:1rtfAn2mFfDuVXhg8nkv6Z,https://api.spotify.com/v1/tracks/1rtfAn2mFfDuVXhg8nkv6Z,https://api.spotify.com/v1/audio-analysis/1rtfAn2mFfDuVXhg8nkv6Z,187619,4,43
0.629,0.666,0,-11.105,1,0.0671,0.218,0.00239,0.158,0.137,87.998,audio_features,1yiVYYnaNmMzAi7XNULjro,spotify:track:1yiVYYnaNmMzAi7XNULjro,https://api.spotify.com/v1/tracks/1yiVYYnaNmMzAi7XNULjro,https://api.spotify.com/v1/audio-analysis/1yiVYYnaNmMzAi7XNULjro,203936,4,46
0.645,0.353,7,-10.339,1,0.0337,0.78,0.0,0.081,0.341,78.059,audio_features,02bXsIFfIuKXcNw1LTBu80,spotify:track:02bXsIFfIuKXcNw1LTBu80,https://api.spotify.com/v1/tracks/02bXsIFfIuKXcNw1LTBu80,https://api.spotify.com/v1/audio-analysis/02bXsIFfIuKXcNw1LTBu80,202284,4,47
0.628,0.476,0,-4.947,1,0.0352,0.417,0.0,0.121,0.336,147.915,audio_features,3BLWGYOcy1svvsBByeFxLh,spotify:track:3BLWGYOcy1svvsBByeFxLh,https://api.spotify.com/v1/tracks/3BLWGYOcy1svvsBByeFxLh,https://api.spotify.com/v1/audio-analysis/3BLWGYOcy1svvsBByeFxLh,168562,4,70
0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,audio_features,5hnGrTBaEsdukpDF6aZg8a,spotify:track:5hnGrTBaEsdukpDF6aZg8a,https://api.spotify.com/v1/tracks/5hnGrTBaEsdukpDF6aZg8a,https://api.spotify.com/v1/audio-analysis/5hnGrTBaEsdukpDF6aZg8a,163603,4,87
0.696,0.909,10,-6.286,1,0.0386,0.592,0.00184,0.144,0.871,139.966,audio_features,3Wcf28sYNe7uMnEo5JPg5R,spotify:track:3Wcf28sYNe7uMnEo5JPg5R,https://api.spotify.com/v1/tracks/3Wcf28sYNe7uMnEo5JPg5R,https://api.spotify.com/v1/audio-analysis/3Wcf28sYNe7uMnEo5JPg5R,225684,4,1
0.434,0.118,7,-12.942,1,0.0351,0.831,5.04e-06,0.158,0.168,86.737,audio_features,7qFTlPTav0bSkuPiSff6RL,spotify:track:7qFTlPTav0bSkuPiSff6RL,https://api.spotify.com/v1/tracks/7qFTlPTav0bSkuPiSff6RL,https://api.spotify.com/v1/audio-analysis/7qFTlPTav0bSkuPiSff6RL,257493,3,56
0.534,0.441,11,-7.071,1,0.0362,0.525,0.0,0.258,0.113,140.137,audio_features,4i7mcbkECX4kqRvfjbBGQz,spotify:track:4i7mcbkECX4kqRvfjbBGQz,https://api.spotify.com/v1/tracks/4i7mcbkECX4kqRvfjbBGQz,https://api.spotify.com/v1/audio-analysis/4i7mcbkECX4kqRvfjbBGQz,188074,4,67
